ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR073XFZ/	ENCSR073XFZ	RNA-seq	total RNA-seq				Homo sapiens OCI-LY7	OCI-LY7	GEO:GSE219426	OCI-LY7 for bru-seq comparison	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF690PCA/,/files/ENCFF347RNQ/,/files/ENCFF362DJT/,/files/ENCFF586CPE/,/files/ENCFF399UWQ/,/files/ENCFF480GYV/,/files/ENCFF171EXH/,/files/ENCFF765ULK/,/files/ENCFF938LAD/,/files/ENCFF113NRB/,/files/ENCFF860RTY/,/files/ENCFF537UAQ/,/files/ENCFF594CXJ/,/files/ENCFF990YAS/,/files/ENCFF700NFJ/,/files/ENCFF938DRA/,/files/ENCFF638WZY/,/files/ENCFF663DRL/,/files/ENCFF466KZE/,/files/ENCFF552UMU/		ENCBS112SEO,ENCBS869GJQ	2,1	1		Homo sapiens	adult	48 years												/replicates/ce54532d-6f39-42a2-9472-56107859914d/,/replicates/14a7e290-fc45-44a5-9e8b-de587a1bb94c/				
/experiments/ENCSR152BBF/	ENCSR152BBF	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens naive thymus-derived CD8-positive, alpha-beta T cell	naive thymus-derived CD8-positive, alpha-beta T cell	GEO:GSE187125	polyA plus RNA-seq of naive thymus-derived CD8-positive, alpha-beta T cell.	David Hafler, Yale	ENCODE	released	/files/ENCFF670CEF/,/files/ENCFF498RCD/,/files/ENCFF560IOD/,/files/ENCFF490YNH/,/files/ENCFF707CGK/,/files/ENCFF153LYG/,/files/ENCFF957MGN/,/files/ENCFF900LJN/,/files/ENCFF259EXX/		ENCBS044FCF	1	1		Homo sapiens	unknown													/replicates/74a6e284-8e00-4723-b681-f97667b0c1b1/				
/experiments/ENCSR761ZWF/	ENCSR761ZWF	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens with multiple sclerosis; CD4-positive, CD25-positive, alpha-beta regulatory T cell	CD4-positive, CD25-positive, alpha-beta regulatory T cell	GEO:GSE187807	polyA plus RNA-seq of CD4-positive, CD25-positive, alpha-beta regulatory T cell with multiple sclerosis.	David Hafler, Yale	ENCODE	released	/files/ENCFF882QDL/,/files/ENCFF440JLI/,/files/ENCFF478NAC/,/files/ENCFF498CLL/,/files/ENCFF265SLE/,/files/ENCFF910TAZ/,/files/ENCFF034BJH/,/files/ENCFF637YZN/,/files/ENCFF511QCY/		ENCBS781DHR	1	1		Homo sapiens	unknown													/replicates/aec8f9b3-c2f0-4d5d-b3f4-0cb57aa14a18/				
/experiments/ENCSR039JPA/	ENCSR039JPA	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens with multiple sclerosis; immature natural killer cell	immature natural killer cell	GEO:GSE187164	polyA plus RNA-seq of immature natural killer cell with multiple sclerosis.	David Hafler, Yale	ENCODE	released	/files/ENCFF583ZAG/,/files/ENCFF284QQV/,/files/ENCFF482AEE/,/files/ENCFF786MIX/,/files/ENCFF179UAG/,/files/ENCFF627NBQ/,/files/ENCFF263CGG/,/files/ENCFF532AKI/,/files/ENCFF384MPW/		ENCBS911UEN	1	1		Homo sapiens	unknown													/replicates/b6975c05-f6d0-4ef1-a987-c63f8e75e289/				
/experiments/ENCSR155ZTO/	ENCSR155ZTO	RNA-seq	total RNA-seq				Homo sapiens A549 treated with 1 μM AZD2906 (agonist) for 4 hours	A549	GEO:GSE219516		Tim Reddy, Duke	ENCODE	released	/files/ENCFF254MLV/,/files/ENCFF753WPM/,/files/ENCFF224GAD/,/files/ENCFF634XXG/,/files/ENCFF243MWJ/,/files/ENCFF452QTC/,/files/ENCFF903UKR/,/files/ENCFF580RJW/,/files/ENCFF992NFR/,/files/ENCFF720PVR/,/files/ENCFF680YLJ/,/files/ENCFF086CMD/,/files/ENCFF365NYE/,/files/ENCFF742PIL/,/files/ENCFF206CGD/,/files/ENCFF224AMU/,/files/ENCFF144AOB/,/files/ENCFF599WFQ/,/files/ENCFF847MQP/,/files/ENCFF030CDZ/,/files/ENCFF096EBL/,/files/ENCFF779OQH/,/files/ENCFF224ELL/,/files/ENCFF349HPC/,/files/ENCFF718LAM/,/files/ENCFF184NGJ/,/files/ENCFF251BHQ/,/files/ENCFF988GAU/,/files/ENCFF442ZPM/,/files/ENCFF318TSD/,/files/ENCFF871DNC/,/files/ENCFF036RHR/,/files/ENCFF239ANN/,/files/ENCFF190CMN/,/files/ENCFF377END/,/files/ENCFF699BEM/,/files/ENCFF682MWL/,/files/ENCFF606XHW/,/files/ENCFF829WGD/,/files/ENCFF315HKU/,/files/ENCFF949ECZ/,/files/ENCFF080EVY/,/files/ENCFF601HET/,/files/ENCFF495VKM/,/files/ENCFF625NBP/,/files/ENCFF002GPJ/,/files/ENCFF896YSC/,/files/ENCFF702UTM/,/files/ENCFF920CDL/,/files/ENCFF588UNW/,/files/ENCFF708JUX/,/files/ENCFF163BVC/,/files/ENCFF708JYW/,/files/ENCFF894TUP/,/files/ENCFF231OZD/		ENCBS828KDP,ENCBS600HFC,ENCBS993TMP,ENCBS724PTR,ENCBS390UFY	1,2,3,4,5	1		Homo sapiens	adult	58 years	AZD2906		1	μM	4	hour						/replicates/62ad62c3-4247-4ad9-9d96-e91ba8240a73/,/replicates/964098f1-147c-41e6-92ee-475a24c34d6e/,/replicates/bfd1c7e1-df33-42ed-a0f2-9dd7ebca044d/,/replicates/25d2a035-ac70-4901-a8ce-32e0b2d1a881/,/replicates/a9adb9c8-936c-4520-ac2a-807d74fb9b83/				
/experiments/ENCSR019ICB/	ENCSR019ICB	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219344	human_brain_Rush ID_2327042_BS92_ENC4_cDNA669	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF659BYL/,/files/ENCFF877NUD/,/files/ENCFF036WEM/,/files/ENCFF054SHP/,/files/ENCFF233HJC/,/files/ENCFF206YYD/,/files/ENCFF483MUN/,/files/ENCFF697SGZ/,/files/ENCFF063TCV/,/files/ENCFF822OZH/	/disease-series/ENCSR176UUP/	ENCBS377PCM	1	1		Homo sapiens	adult	90 or above years												/replicates/87de2fac-e3a9-496c-bf74-e0c7cf222d47/				
/experiments/ENCSR446QMB/	ENCSR446QMB	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue female adult (85 years)	middle frontal area 46	GEO:GSE219844	human_brain_Rush ID_E2728434_BS149_ENC4_cDNA749	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF389LTR/,/files/ENCFF852POG/,/files/ENCFF094UQH/,/files/ENCFF205VLZ/,/files/ENCFF204TQN/,/files/ENCFF753PVA/,/files/ENCFF474TCR/,/files/ENCFF574LHU/,/files/ENCFF428VUP/,/files/ENCFF042PUX/	/disease-series/ENCSR013YDA/	ENCBS166GKO	1	1		Homo sapiens	adult	85 years												/replicates/82dec27d-c0f3-457d-93fd-d0d606a17866/				
/experiments/ENCSR875MVZ/	ENCSR875MVZ	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue male adult (90 or above years)	middle frontal area 46	GEO:GSE219859	human_brain_Rush ID_4368365_BS62_ENC4_cDNA651	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF060HIC/,/files/ENCFF069BBK/,/files/ENCFF962JHG/,/files/ENCFF390KMF/,/files/ENCFF808UYE/,/files/ENCFF899VMA/,/files/ENCFF701JUX/,/files/ENCFF468UQS/,/files/ENCFF787WMG/,/files/ENCFF095XED/	/disease-series/ENCSR636ZQA/	ENCBS644WSW	1	1		Homo sapiens	adult	90 or above years												/replicates/754d66f3-9c79-4ff9-8852-3933174e4fdd/				
/experiments/ENCSR214NBT/	ENCSR214NBT	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens CD4-positive, CD25-positive, alpha-beta regulatory T cell	CD4-positive, CD25-positive, alpha-beta regulatory T cell	GEO:GSE187080	polyA plus RNA-seq of CD4-positive, CD25-positive, alpha-beta regulatory T cell.	David Hafler, Yale	ENCODE	released	/files/ENCFF593YDL/,/files/ENCFF572URU/,/files/ENCFF749KNY/,/files/ENCFF163YVQ/,/files/ENCFF480GTA/,/files/ENCFF937QVR/,/files/ENCFF008SZI/,/files/ENCFF772RIQ/,/files/ENCFF608LUF/		ENCBS681GZX	1	1		Homo sapiens	unknown													/replicates/af824b9d-84a3-4652-8f35-772246d8f188/				
/experiments/ENCSR307PVU/	ENCSR307PVU	RNA-seq	total RNA-seq				Homo sapiens A549 treated with 1 μM CpdA (agonist) for 4 hours	A549	GEO:GSE219668		Tim Reddy, Duke	ENCODE	released	/files/ENCFF771VEB/,/files/ENCFF648BNE/,/files/ENCFF686VHU/,/files/ENCFF315VYG/,/files/ENCFF895DSD/,/files/ENCFF221FOL/,/files/ENCFF764WQH/,/files/ENCFF161MJN/,/files/ENCFF412IMH/,/files/ENCFF097DWN/,/files/ENCFF861IKC/,/files/ENCFF035JKV/,/files/ENCFF186ISG/,/files/ENCFF870MMX/,/files/ENCFF075EXI/,/files/ENCFF902CTT/,/files/ENCFF105TEI/,/files/ENCFF599POR/,/files/ENCFF226BCE/,/files/ENCFF097WGW/,/files/ENCFF996TOT/,/files/ENCFF117PDS/,/files/ENCFF297XQH/,/files/ENCFF997TXL/,/files/ENCFF356HHP/,/files/ENCFF267UNU/,/files/ENCFF455ZGK/,/files/ENCFF650OJK/,/files/ENCFF731SWN/,/files/ENCFF234GBE/,/files/ENCFF650PCP/,/files/ENCFF978KCS/,/files/ENCFF398EWN/,/files/ENCFF775KSJ/,/files/ENCFF527PEN/,/files/ENCFF586ITV/,/files/ENCFF470YAQ/,/files/ENCFF202AWB/,/files/ENCFF116KLY/,/files/ENCFF623IKP/,/files/ENCFF579MNH/,/files/ENCFF035DVL/,/files/ENCFF887VZK/,/files/ENCFF975TTM/,/files/ENCFF964KND/,/files/ENCFF594QKH/,/files/ENCFF656LAE/,/files/ENCFF769QAO/,/files/ENCFF920CPW/,/files/ENCFF312MLM/,/files/ENCFF198VAA/,/files/ENCFF123PKC/,/files/ENCFF980ETZ/,/files/ENCFF597KQM/,/files/ENCFF295IFD/		ENCBS298JFY,ENCBS076KCC,ENCBS556EEU,ENCBS452OHN,ENCBS410LGD	3,2,1,4,5	1		Homo sapiens	adult	58 years	CpdA		1	μM	4	hour						/replicates/f7f12eae-b054-4567-a1fc-8f440615a740/,/replicates/29b8e9e7-3a86-42d7-a119-38b15f978880/,/replicates/865f4a10-4545-444d-bf1b-d6777389e2c1/,/replicates/1ddcc1c1-1d9a-4b19-a43f-ac2c57e86c25/,/replicates/67d20a0a-c890-4b33-91eb-6834a8e4a0ce/				
/experiments/ENCSR052LON/	ENCSR052LON	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue male adult (71 years)	middle frontal area 46	GEO:GSE219396	human_brain_Rush ID_9158123_BS107_ENC4_cDNA661	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF225SGI/,/files/ENCFF276GBZ/,/files/ENCFF566YDS/,/files/ENCFF372BLB/,/files/ENCFF725USM/,/files/ENCFF363MZD/,/files/ENCFF197NFR/,/files/ENCFF017ATX/,/files/ENCFF196HWN/,/files/ENCFF174VCQ/	/disease-series/ENCSR878MYB/	ENCBS310NAE	1	1		Homo sapiens	adult	71 years												/replicates/56298c42-1579-4c36-b5ea-4749f6d226bc/				
/experiments/ENCSR706NYL/	ENCSR706NYL	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue male adult (90 or above years)	middle frontal area 46	GEO:GSE219997	human_brain_Rush ID_E2987202_BS122_ENC4_cDNA684	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF225WDJ/,/files/ENCFF258WST/,/files/ENCFF921IWC/,/files/ENCFF563JCI/,/files/ENCFF637WMU/,/files/ENCFF818CZX/,/files/ENCFF056DGL/,/files/ENCFF795GGQ/,/files/ENCFF620LJH/,/files/ENCFF400VIW/	/disease-series/ENCSR547CFO/	ENCBS606ENA	1	1		Homo sapiens	adult	90 or above years												/replicates/0697487e-aaad-48d2-a311-006b593c0afd/				
/experiments/ENCSR317HKT/	ENCSR317HKT	RNA-seq	total RNA-seq				Homo sapiens naive thymus-derived CD4-positive, alpha-beta T cell male adult (35 years)	naive thymus-derived CD4-positive, alpha-beta T cell	GEO:GSE219678	CD4 N (RA+ MACS sort)Th0 (no diff Cytokines)(day 14)	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF076NIE/,/files/ENCFF812IPI/,/files/ENCFF074LZJ/,/files/ENCFF519RZY/,/files/ENCFF539CZH/,/files/ENCFF312VXX/,/files/ENCFF156NII/,/files/ENCFF021LNI/,/files/ENCFF507LMN/,/files/ENCFF076PPB/,/files/ENCFF241SLY/,/files/ENCFF381DGY/,/files/ENCFF536BKN/,/files/ENCFF586HFN/,/files/ENCFF709DKK/,/files/ENCFF114CMG/,/files/ENCFF816CUB/,/files/ENCFF571URJ/,/files/ENCFF138SCI/,/files/ENCFF144UHJ/		ENCBS917FHP,ENCBS737JKH	1,2	1		Homo sapiens	adult	35 years												/replicates/82359a25-9798-48fc-920c-19ca0ea83f0f/,/replicates/75650cbe-6301-4d0a-9bad-27c964259849/				
/experiments/ENCSR102NWB/	ENCSR102NWB	RNA-seq	total RNA-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (87 years)	middle frontal area 46	GEO:GSE219465	human_brain_Rush ID_E7584572_BS209_ENC4_cDNA764	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF395AIV/,/files/ENCFF007YKS/,/files/ENCFF290QSC/,/files/ENCFF082CKE/,/files/ENCFF773OFM/,/files/ENCFF106RZW/,/files/ENCFF452ICS/,/files/ENCFF482XRR/,/files/ENCFF076AMI/,/files/ENCFF800SRA/	/disease-series/ENCSR163YED/	ENCBS387BKP	1	1		Homo sapiens	adult	87 years												/replicates/be84ebf9-1012-4473-b928-cef7aff9fbfa/				
/experiments/ENCSR601DZY/	ENCSR601DZY	RNA-seq	total RNA-seq				Homo sapiens K562 treated with 1% DMSO for 12 hours	K562	GEO:GSE219494	Homo sapiens K562 treated with DMSO for 12 hours	Will Greenleaf, Stanford	ENCODE	released	/files/ENCFF993RLZ/,/files/ENCFF255XLW/,/files/ENCFF113BOL/,/files/ENCFF701RGA/,/files/ENCFF275QJE/,/files/ENCFF860NRL/,/files/ENCFF003RFO/,/files/ENCFF986UIO/,/files/ENCFF998FPP/,/files/ENCFF699LQN/,/files/ENCFF664QSK/,/files/ENCFF077LGL/,/files/ENCFF065NBH/,/files/ENCFF824UQJ/,/files/ENCFF986ZVF/,/files/ENCFF304UAN/,/files/ENCFF877MMK/,/files/ENCFF922MEO/	/treatment-time-series/ENCSR232DCH/	ENCBS186RPN,ENCBS308GNV	1,2	1		Homo sapiens	adult	53 years	DMSO		1	percent	12	hour						/replicates/4c20de98-e22e-41a0-8858-f73800fc9df8/,/replicates/1fb12672-3c1f-4741-bbe3-194c7328a557/			Illumina NovaSeq 6000	
/experiments/ENCSR944OIX/	ENCSR944OIX	RNA-seq	total RNA-seq				Homo sapiens activated naive CD4-positive, alpha-beta T cell male adult (43 years) treated with anti-CD3 and anti-CD28 coated beads for 36 hours	activated naive CD4-positive, alpha-beta T cell	GEO:GSE188153	Naïve CD4+ T cell, activated Day 2	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF658NGG/,/files/ENCFF447QKN/,/files/ENCFF198SYV/,/files/ENCFF824KVH/,/files/ENCFF705DBY/,/files/ENCFF522ICX/,/files/ENCFF506NXV/,/files/ENCFF844BKK/,/files/ENCFF525FAQ/,/files/ENCFF526ILL/,/files/ENCFF005QID/		ENCBS545EHI	1	1		Homo sapiens	adult	43 years	anti-CD3 and anti-CD28 coated beads				36	hour						/replicates/7d861912-0320-47b6-b9c8-13a21af0cef9/				
/experiments/ENCSR535YOP/	ENCSR535YOP	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens with multiple sclerosis; IgD-negative memory B cell	IgD-negative memory B cell	GEO:GSE187586	polyA plus RNA-seq of IgD-negative memory B cell with multiple sclerosis.	David Hafler, Yale	ENCODE	released	/files/ENCFF266AHW/,/files/ENCFF621NEQ/,/files/ENCFF446BHI/,/files/ENCFF950UMQ/,/files/ENCFF603WTR/,/files/ENCFF709BGZ/,/files/ENCFF100ESB/,/files/ENCFF926OJM/,/files/ENCFF023CIG/		ENCBS091EUT	1	1		Homo sapiens	unknown													/replicates/d5149204-404d-434b-a8db-d32d0e9bb79a/				
/experiments/ENCSR151FXS/	ENCSR151FXS	RNA-seq	total RNA-seq				Homo sapiens CD8-positive, alpha-beta T cell male adult (21 years)	CD8-positive, alpha-beta T cell	GEO:GSE187124	CD8+ T cells (CD3+CD8+)	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF986QPM/,/files/ENCFF020XWU/,/files/ENCFF828XHB/,/files/ENCFF926OXG/,/files/ENCFF949STC/,/files/ENCFF277YFP/,/files/ENCFF071JET/,/files/ENCFF183UWK/,/files/ENCFF011FAO/,/files/ENCFF535NFF/,/files/ENCFF494PJN/		ENCBS547LLS	1	1		Homo sapiens	adult	21 years												/replicates/3a897677-4cae-4273-b189-e2a02dfa1fb6/				
/experiments/ENCSR048LHL/	ENCSR048LHL	RNA-seq	total RNA-seq				Homo sapiens A549 treated with 1 μM RU486 (agonist) for 4 hours	A549	GEO:GSE219388		Tim Reddy, Duke	ENCODE	released	/files/ENCFF051QOB/,/files/ENCFF082AAN/,/files/ENCFF029JFZ/,/files/ENCFF966WOE/,/files/ENCFF581XVX/,/files/ENCFF701PPB/,/files/ENCFF254UZT/,/files/ENCFF269GYD/,/files/ENCFF615CXV/,/files/ENCFF203TDQ/,/files/ENCFF186IBH/,/files/ENCFF774XMG/,/files/ENCFF322UWB/,/files/ENCFF720ZUJ/,/files/ENCFF210FRH/,/files/ENCFF942JDI/,/files/ENCFF286JEC/,/files/ENCFF590HAR/,/files/ENCFF883UNM/,/files/ENCFF280LBL/,/files/ENCFF387IVT/,/files/ENCFF853QPM/,/files/ENCFF266SFS/,/files/ENCFF299HSX/,/files/ENCFF876OWN/,/files/ENCFF011DUJ/,/files/ENCFF075JZW/,/files/ENCFF825GHX/,/files/ENCFF600VCR/,/files/ENCFF226KWB/,/files/ENCFF054HOX/,/files/ENCFF902KRS/,/files/ENCFF618NXU/,/files/ENCFF883VGN/,/files/ENCFF488FYD/,/files/ENCFF113KMY/,/files/ENCFF382WDY/,/files/ENCFF747ANO/,/files/ENCFF223VDS/,/files/ENCFF528PDG/,/files/ENCFF565JTD/,/files/ENCFF889ULV/,/files/ENCFF804NTF/,/files/ENCFF280MVH/,/files/ENCFF665RVX/,/files/ENCFF574PPX/,/files/ENCFF011JZW/,/files/ENCFF921DJI/,/files/ENCFF158PLQ/,/files/ENCFF610NMM/,/files/ENCFF962QEQ/,/files/ENCFF712KZU/,/files/ENCFF936PYE/,/files/ENCFF611XFX/,/files/ENCFF022QQF/		ENCBS652MTO,ENCBS732EAU,ENCBS911ZFS,ENCBS555RZQ,ENCBS486RRL	2,3,1,4,5	1		Homo sapiens	adult	58 years	RU486	CHEBI:50692	1	μM	4	hour						/replicates/fddaf313-b94a-450a-b3da-110a598428b8/,/replicates/430799b0-56aa-4640-9a55-54aa1d812397/,/replicates/8dcb7bf9-a4f9-4c94-b7a0-6de18fdb8f07/,/replicates/4bde1352-b6ae-4159-b7ca-63b351a1ed66/,/replicates/ea1a4c22-c0a7-459c-91b5-8f6fd9e996dd/				
/experiments/ENCSR584CVV/	ENCSR584CVV	RNA-seq	total RNA-seq				Homo sapiens natural killer cell female adult (41 years)	natural killer cell	GEO:GSE219441	h.CD56+_DONOR 3: 0 hour no activation	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF116WTQ/,/files/ENCFF180NCH/,/files/ENCFF417BPK/,/files/ENCFF236SUX/,/files/ENCFF171KPY/,/files/ENCFF719HNW/,/files/ENCFF372LXY/,/files/ENCFF703HES/,/files/ENCFF568CPF/,/files/ENCFF813HSD/,/files/ENCFF042UDN/,/files/ENCFF716BOP/,/files/ENCFF979SKO/,/files/ENCFF370LKS/,/files/ENCFF222VHS/,/files/ENCFF075UPZ/,/files/ENCFF606WLY/,/files/ENCFF211FCF/,/files/ENCFF814YWS/,/files/ENCFF033OES/,/files/ENCFF204IIW/,/files/ENCFF060OTY/,/files/ENCFF579NMZ/,/files/ENCFF334WKS/,/files/ENCFF475CMG/,/files/ENCFF785TCJ/,/files/ENCFF803IQQ/,/files/ENCFF932YPI/,/files/ENCFF747SFU/,/files/ENCFF345JTB/,/files/ENCFF499NAP/,/files/ENCFF541LIK/,/files/ENCFF325PFT/,/files/ENCFF407LTZ/,/files/ENCFF910FBN/,/files/ENCFF128MXM/,/files/ENCFF713DBA/,/files/ENCFF313YFW/,/files/ENCFF654ZHI/,/files/ENCFF754ECV/,/files/ENCFF520YRT/,/files/ENCFF208TSD/,/files/ENCFF098WMO/,/files/ENCFF206GBT/,/files/ENCFF580RJM/,/files/ENCFF250RJI/,/files/ENCFF568ZLH/,/files/ENCFF413VHA/,/files/ENCFF257FDE/,/files/ENCFF990OGH/,/files/ENCFF543IMY/,/files/ENCFF265IHW/,/files/ENCFF124XPU/,/files/ENCFF934GZY/,/files/ENCFF041FIG/,/files/ENCFF175VYC/,/files/ENCFF301EVO/,/files/ENCFF180OIE/,/files/ENCFF166IZG/,/files/ENCFF880ZUE/,/files/ENCFF675LDY/,/files/ENCFF474VZT/,/files/ENCFF032ENN/,/files/ENCFF078YCU/,/files/ENCFF649YUI/,/files/ENCFF918WOC/,/files/ENCFF125OVL/,/files/ENCFF888CKP/,/files/ENCFF473YTS/,/files/ENCFF838NWQ/,/files/ENCFF771IFK/,/files/ENCFF337FAP/,/files/ENCFF789BJE/,/files/ENCFF385VLW/,/files/ENCFF237JQR/,/files/ENCFF362OQZ/,/files/ENCFF121VHL/,/files/ENCFF562TZY/,/files/ENCFF219PCO/,/files/ENCFF921ATQ/,/files/ENCFF505VDZ/,/files/ENCFF376ZIX/,/files/ENCFF212QKM/,/files/ENCFF729TMS/,/files/ENCFF647ADO/,/files/ENCFF704DKI/,/files/ENCFF320WQG/,/files/ENCFF712YXJ/,/files/ENCFF659OAO/,/files/ENCFF442TPQ/,/files/ENCFF697ETZ/,/files/ENCFF010KUI/,/files/ENCFF864JBK/,/files/ENCFF142VBD/,/files/ENCFF484SUO/,/files/ENCFF468FCC/,/files/ENCFF619DQG/,/files/ENCFF866WLG/,/files/ENCFF798POR/,/files/ENCFF345UPQ/		ENCBS578OIT	1	7,1,8,2,3,6,10,4,5,9		Homo sapiens	adult	41 years												/replicates/e17957e1-214b-4a72-8b30-2aa806b8b7a8/,/replicates/d3e8c145-a815-4693-ac86-bc82a5b4ae01/,/replicates/5b1c1a0d-969e-4747-9b84-dbfc779cd88c/,/replicates/66af2c69-3123-46bd-b057-92865247b99e/,/replicates/7de0bb4f-9086-42c9-af5e-1cba680a8885/,/replicates/a43b6f35-60b1-4914-bf91-7c17dfbff72a/,/replicates/5aafb8fa-fe35-4b88-9fa9-f57e75d39b35/,/replicates/488ba5c1-6e8f-40e3-b60e-f27654fb21de/,/replicates/2f3f9077-2c44-4755-a065-f033663d95a5/,/replicates/065da717-5bc8-4af3-97fa-3f1245deab65/				
/experiments/ENCSR562BUN/	ENCSR562BUN	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219392	human_brain_Rush ID_4163791_BS115_ENC4_cDNA665	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF762JJD/,/files/ENCFF104NDB/,/files/ENCFF739OVE/,/files/ENCFF349PBM/,/files/ENCFF499EBA/,/files/ENCFF235DLY/,/files/ENCFF642ZRO/,/files/ENCFF683BAO/,/files/ENCFF765AOU/,/files/ENCFF166SFX/	/disease-series/ENCSR268QJC/	ENCBS819UHF	1	1		Homo sapiens	adult	90 or above years												/replicates/21b5fe6e-6338-4672-86f8-9576f47e227f/				
/experiments/ENCSR675UIU/	ENCSR675UIU	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219632	human_brain_Rush ID_E7469794_BS126_ENC4_cDNA688	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF013YQN/,/files/ENCFF348VVE/,/files/ENCFF880YKH/,/files/ENCFF203TUG/,/files/ENCFF349CZN/,/files/ENCFF233CYU/,/files/ENCFF276PCR/,/files/ENCFF651KMA/,/files/ENCFF334XHI/,/files/ENCFF905NDM/	/disease-series/ENCSR975HLS/	ENCBS904CGT	1	1		Homo sapiens	adult	90 or above years												/replicates/2af8a8b2-42a2-49d5-b109-812674fd3353/				
/experiments/ENCSR539OQU/	ENCSR539OQU	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219371	human_brain_Rush ID_E5605087_BS124_ENC4_cDNA686	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF846YHZ/,/files/ENCFF787AKZ/,/files/ENCFF709DCQ/,/files/ENCFF993MGO/,/files/ENCFF858PYV/,/files/ENCFF685WZJ/,/files/ENCFF172TCR/,/files/ENCFF673BMG/,/files/ENCFF654QFS/,/files/ENCFF570NEW/	/disease-series/ENCSR877WHZ/	ENCBS787ZKP	1	1		Homo sapiens	adult	90 or above years												/replicates/1d0c2a06-60b6-44c1-bd57-1071a1821efb/				
/experiments/ENCSR276QGJ/	ENCSR276QGJ	RNA-seq	total RNA-seq				Homo sapiens T-helper 17 cell male adult (48 years)	T-helper 17 cell	GEO:GSE219986	h.CD4.Th17_DONOR 5: 0 hour no activation	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF810CMX/,/files/ENCFF497PKI/,/files/ENCFF169GSY/,/files/ENCFF061BDE/,/files/ENCFF152KPI/,/files/ENCFF410YQU/,/files/ENCFF682QRK/,/files/ENCFF219HNZ/,/files/ENCFF928RQD/,/files/ENCFF396JCW/		ENCBS765XDW	1	1		Homo sapiens	adult	48 years												/replicates/696d8dc8-37f4-4dad-9996-f7dcff3e0e7c/				
/experiments/ENCSR591NFI/	ENCSR591NFI	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219475	human_brain_Rush ID_E2987977_BS146_ENC4_cDNA696	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF919XJG/,/files/ENCFF228UMC/,/files/ENCFF658HZK/,/files/ENCFF598OLW/,/files/ENCFF864CJB/,/files/ENCFF060EEA/,/files/ENCFF756IUD/,/files/ENCFF594QYO/,/files/ENCFF756QRW/,/files/ENCFF791ELE/	/disease-series/ENCSR804PNL/	ENCBS308QTA	1	1		Homo sapiens	adult	90 or above years												/replicates/8a3794e4-2955-4f3d-ad04-fc31f22466af/				
