	annot_gene_id	gid	length	biotype	biotype_category	detected
339	ENSG00000013573.16	ENSG00000013573.16	30946	protein_coding	protein_coding	True
340	ENSG00000013583.9	ENSG00000013583.9	25409	protein_coding	protein_coding	True
341	ENSG00000013588.8	ENSG00000013588.8	27155	protein_coding	protein_coding	True
342	ENSG00000013619.13	ENSG00000013619.13	152756	protein_coding	protein_coding	True
343	ENSG00000013725.14	ENSG00000013725.14	48697	protein_coding	protein_coding	True
344	ENSG00000013810.18	ENSG00000013810.18	23686	protein_coding	protein_coding	True
345	ENSG00000014123.9	ENSG00000014123.9	33681	protein_coding	protein_coding	True
346	ENSG00000014138.8	ENSG00000014138.8	43827	protein_coding	protein_coding	True
347	ENSG00000014164.6	ENSG00000014164.6	103798	protein_coding	protein_coding	True
348	ENSG00000014216.15	ENSG00000014216.15	31440	protein_coding	protein_coding	True
349	ENSG00000014257.15	ENSG00000014257.15	50931	protein_coding	protein_coding	True
350	ENSG00000014641.17	ENSG00000014641.17	18588	protein_coding	protein_coding	True
351	ENSG00000014824.13	ENSG00000014824.13	99985	protein_coding	protein_coding	True
352	ENSG00000014914.20	ENSG00000014914.20	8218	protein_coding	protein_coding	True
353	ENSG00000014919.12	ENSG00000014919.12	20256	protein_coding	protein_coding	True
354	ENSG00000015133.18	ENSG00000015133.18	146521	protein_coding	protein_coding	True
355	ENSG00000015153.14	ENSG00000015153.14	81245	protein_coding	protein_coding	True
356	ENSG00000015171.19	ENSG00000015171.19	120172	protein_coding	protein_coding	True
357	ENSG00000015285.10	ENSG00000015285.10	14831	protein_coding	protein_coding	True
358	ENSG00000015413.9	ENSG00000015413.9	25148	protein_coding	protein_coding	True
359	ENSG00000015475.18	ENSG00000015475.18	40632	protein_coding	protein_coding	True
360	ENSG00000015479.18	ENSG00000015479.18	38029	protein_coding	protein_coding	True
361	ENSG00000015520.14	ENSG00000015520.14	28780	protein_coding	protein_coding	True
362	ENSG00000015532.9	ENSG00000015532.9	17046	protein_coding	protein_coding	True
363	ENSG00000015568.12	ENSG00000015568.12	64937	protein_coding	protein_coding	True
364	ENSG00000015592.16	ENSG00000015592.16	23097	protein_coding	protein_coding	True
365	ENSG00000015676.17	ENSG00000015676.17	111759	protein_coding	protein_coding	True
366	ENSG00000016082.14	ENSG00000016082.14	11347	protein_coding	protein_coding	True
367	ENSG00000016391.10	ENSG00000016391.10	34055	protein_coding	protein_coding	True
368	ENSG00000016402.13	ENSG00000016402.13	45209	protein_coding	protein_coding	True
369	ENSG00000016490.15	ENSG00000016490.15	31921	protein_coding	protein_coding	True
370	ENSG00000016602.9	ENSG00000016602.9	33676	protein_coding	protein_coding	True
371	ENSG00000016864.18	ENSG00000016864.18	11544	protein_coding	protein_coding	True
372	ENSG00000017260.19	ENSG00000017260.19	166117	protein_coding	protein_coding	True
373	ENSG00000017427.16	ENSG00000017427.16	85870	protein_coding	protein_coding	True
374	ENSG00000017483.14	ENSG00000017483.14	11719	protein_coding	protein_coding	True
375	ENSG00000017797.12	ENSG00000017797.12	63107	protein_coding	protein_coding	True
376	ENSG00000018189.12	ENSG00000018189.12	103111	protein_coding	protein_coding	True
377	ENSG00000018236.14	ENSG00000018236.14	379976	protein_coding	protein_coding	True
378	ENSG00000018280.16	ENSG00000018280.16	14865	protein_coding	protein_coding	True
379	ENSG00000018408.14	ENSG00000018408.14	219479	protein_coding	protein_coding	True
380	ENSG00000018510.14	ENSG00000018510.14	166655	protein_coding	protein_coding	True
381	ENSG00000018607.6	ENSG00000018607.6	9427	unprocessed_pseudogene	pseudogene	True
382	ENSG00000018610.14	ENSG00000018610.14	27259	protein_coding	protein_coding	True
383	ENSG00000018625.14	ENSG00000018625.14	27832	protein_coding	protein_coding	True
384	ENSG00000018699.12	ENSG00000018699.12	193019	protein_coding	protein_coding	True
385	ENSG00000018869.16	ENSG00000018869.16	17699	protein_coding	protein_coding	True
386	ENSG00000019102.11	ENSG00000019102.11	4766	protein_coding	protein_coding	True
387	ENSG00000019144.18	ENSG00000019144.18	51598	protein_coding	protein_coding	True
388	ENSG00000019169.10	ENSG00000019169.10	52494	protein_coding	protein_coding	True
389	ENSG00000019186.9	ENSG00000019186.9	20524	protein_coding	protein_coding	True
390	ENSG00000019485.13	ENSG00000019485.13	139304	protein_coding	protein_coding	True
391	ENSG00000019505.7	ENSG00000019505.7	46018	protein_coding	protein_coding	True
392	ENSG00000019549.11	ENSG00000019549.11	4136	protein_coding	protein_coding	True
393	ENSG00000019582.14	ENSG00000019582.14	11292	protein_coding	protein_coding	True
394	ENSG00000019991.16	ENSG00000019991.16	71430	protein_coding	protein_coding	True
395	ENSG00000019995.6	ENSG00000019995.6	46066	protein_coding	protein_coding	True
396	ENSG00000020129.15	ENSG00000020129.15	9801	protein_coding	protein_coding	True
397	ENSG00000020181.17	ENSG00000020181.17	60705	protein_coding	protein_coding	True
398	ENSG00000020219.9	ENSG00000020219.9	1673	processed_pseudogene	pseudogene	True
399	ENSG00000020256.19	ENSG00000020256.19	152645	protein_coding	protein_coding	True
400	ENSG00000020426.10	ENSG00000020426.10	235211	protein_coding	protein_coding	True
401	ENSG00000020577.13	ENSG00000020577.13	226218	protein_coding	protein_coding	True
402	ENSG00000020633.18	ENSG00000020633.18	65610	protein_coding	protein_coding	True
403	ENSG00000020922.12	ENSG00000020922.12	78330	protein_coding	protein_coding	True
404	ENSG00000021300.13	ENSG00000021300.13	16641	protein_coding	protein_coding	True
405	ENSG00000021355.12	ENSG00000021355.12	9674	protein_coding	protein_coding	True
406	ENSG00000021461.16	ENSG00000021461.16	38089	protein_coding	protein_coding	True
407	ENSG00000021488.12	ENSG00000021488.12	39257	protein_coding	protein_coding	True
408	ENSG00000021574.12	ENSG00000021574.12	94090	protein_coding	protein_coding	True
409	ENSG00000021645.18	ENSG00000021645.18	1697917	protein_coding	protein_coding	True
410	ENSG00000021762.19	ENSG00000021762.19	79623	protein_coding	protein_coding	True
411	ENSG00000021776.10	ENSG00000021776.10	118057	protein_coding	protein_coding	True
412	ENSG00000021826.15	ENSG00000021826.15	201425	protein_coding	protein_coding	True
413	ENSG00000021852.12	ENSG00000021852.12	36930	protein_coding	protein_coding	True
414	ENSG00000022267.16	ENSG00000022267.16	64657	protein_coding	protein_coding	True
415	ENSG00000022277.12	ENSG00000022277.12	50864	protein_coding	protein_coding	True
416	ENSG00000022355.16	ENSG00000022355.16	52918	protein_coding	protein_coding	True
417	ENSG00000022556.15	ENSG00000022556.15	48012	protein_coding	protein_coding	True
418	ENSG00000022567.9	ENSG00000022567.9	101139	protein_coding	protein_coding	True
419	ENSG00000022840.15	ENSG00000022840.15	44114	protein_coding	protein_coding	True
420	ENSG00000022976.15	ENSG00000022976.15	25325	protein_coding	protein_coding	True
421	ENSG00000023041.11	ENSG00000023041.11	22489	protein_coding	protein_coding	True
422	ENSG00000023171.17	ENSG00000023171.17	269346	protein_coding	protein_coding	True
423	ENSG00000023191.16	ENSG00000023191.16	12788	protein_coding	protein_coding	True
424	ENSG00000023228.13	ENSG00000023228.13	44786	protein_coding	protein_coding	True
425	ENSG00000023287.12	ENSG00000023287.12	123387	protein_coding	protein_coding	True
426	ENSG00000023318.7	ENSG00000023318.7	119861	protein_coding	protein_coding	True
427	ENSG00000023330.14	ENSG00000023330.14	16241	protein_coding	protein_coding	True
428	ENSG00000023445.13	ENSG00000023445.13	21953	protein_coding	protein_coding	True
429	ENSG00000023516.8	ENSG00000023516.8	51114	protein_coding	protein_coding	True
430	ENSG00000023572.9	ENSG00000023572.9	15248	protein_coding	protein_coding	True
431	ENSG00000023608.4	ENSG00000023608.4	34071	protein_coding	protein_coding	True
432	ENSG00000023697.12	ENSG00000023697.12	126110	protein_coding	protein_coding	True
433	ENSG00000023734.10	ENSG00000023734.10	21087	protein_coding	protein_coding	True
434	ENSG00000023839.11	ENSG00000023839.11	69954	protein_coding	protein_coding	True
435	ENSG00000023892.10	ENSG00000023892.10	23919	protein_coding	protein_coding	True
436	ENSG00000023902.13	ENSG00000023902.13	15537	protein_coding	protein_coding	True
437	ENSG00000023909.9	ENSG00000023909.9	24251	protein_coding	protein_coding	True
438	ENSG00000024048.10	ENSG00000024048.10	129442	protein_coding	protein_coding	True
439	ENSG00000024422.11	ENSG00000024422.11	29791	protein_coding	protein_coding	True
440	ENSG00000024526.16	ENSG00000024526.16	23069	protein_coding	protein_coding	True
441	ENSG00000024862.17	ENSG00000024862.17	19810	protein_coding	protein_coding	True
442	ENSG00000025039.14	ENSG00000025039.14	47634	protein_coding	protein_coding	True
443	ENSG00000025156.12	ENSG00000025156.12	33573	protein_coding	protein_coding	True
444	ENSG00000025293.16	ENSG00000025293.16	178407	protein_coding	protein_coding	True
445	ENSG00000025423.11	ENSG00000025423.11	35629	protein_coding	protein_coding	True
446	ENSG00000025434.18	ENSG00000025434.18	20732	protein_coding	protein_coding	True
447	ENSG00000025708.13	ENSG00000025708.13	4304	protein_coding	protein_coding	True
448	ENSG00000025770.18	ENSG00000025770.18	15256	protein_coding	protein_coding	True
449	ENSG00000025772.7	ENSG00000025772.7	18356	protein_coding	protein_coding	True
450	ENSG00000025796.13	ENSG00000025796.13	90433	protein_coding	protein_coding	True
451	ENSG00000025800.13	ENSG00000025800.13	68530	protein_coding	protein_coding	True
452	ENSG00000026025.15	ENSG00000026025.15	9334	protein_coding	protein_coding	True
453	ENSG00000026036.22	ENSG00000026036.22	39384	protein_coding	protein_coding	True
454	ENSG00000026103.21	ENSG00000026103.21	25203	protein_coding	protein_coding	True
455	ENSG00000026297.15	ENSG00000026297.15	27687	protein_coding	protein_coding	True
456	ENSG00000026508.18	ENSG00000026508.18	93532	protein_coding	protein_coding	True
457	ENSG00000026559.13	ENSG00000026559.13	19473	protein_coding	protein_coding	True
458	ENSG00000026652.13	ENSG00000026652.13	144082	protein_coding	protein_coding	True
459	ENSG00000026751.16	ENSG00000026751.16	15764	protein_coding	protein_coding	True
460	ENSG00000026950.16	ENSG00000026950.16	12979	protein_coding	protein_coding	True
461	ENSG00000027001.9	ENSG00000027001.9	159230	protein_coding	protein_coding	True
462	ENSG00000027075.14	ENSG00000027075.14	363417	protein_coding	protein_coding	True
463	ENSG00000027644.4	ENSG00000027644.4	18955	protein_coding	protein_coding	True
464	ENSG00000027697.14	ENSG00000027697.14	21965	protein_coding	protein_coding	True
465	ENSG00000027847.13	ENSG00000027847.13	10247	protein_coding	protein_coding	True
466	ENSG00000027869.11	ENSG00000027869.11	10619	protein_coding	protein_coding	True
467	ENSG00000028116.17	ENSG00000028116.17	252291	protein_coding	protein_coding	True
468	ENSG00000028137.18	ENSG00000028137.18	42225	protein_coding	protein_coding	True
469	ENSG00000028203.17	ENSG00000028203.17	85044	protein_coding	protein_coding	True
470	ENSG00000028277.21	ENSG00000028277.21	110475	protein_coding	protein_coding	True
471	ENSG00000028310.17	ENSG00000028310.17	42533	protein_coding	protein_coding	True
472	ENSG00000028528.14	ENSG00000028528.14	51967	protein_coding	protein_coding	True
473	ENSG00000028839.9	ENSG00000028839.9	38262	protein_coding	protein_coding	True
474	ENSG00000029153.14	ENSG00000029153.14	92435	protein_coding	protein_coding	True
475	ENSG00000029363.16	ENSG00000029363.16	33224	protein_coding	protein_coding	True
476	ENSG00000029364.11	ENSG00000029364.11	64373	protein_coding	protein_coding	True
477	ENSG00000029534.20	ENSG00000029534.20	243542	protein_coding	protein_coding	True
478	ENSG00000029559.6	ENSG00000029559.6	12854	protein_coding	protein_coding	True
479	ENSG00000029639.10	ENSG00000029639.10	56984	protein_coding	protein_coding	True
480	ENSG00000029725.16	ENSG00000029725.16	103547	protein_coding	protein_coding	True
481	ENSG00000029993.14	ENSG00000029993.14	10266	protein_coding	protein_coding	True
482	ENSG00000030066.13	ENSG00000030066.13	70468	protein_coding	protein_coding	True
483	ENSG00000030110.12	ENSG00000030110.12	7746	protein_coding	protein_coding	True
484	ENSG00000030304.13	ENSG00000030304.13	132849	protein_coding	protein_coding	True
485	ENSG00000030419.16	ENSG00000030419.16	152736	protein_coding	protein_coding	True
486	ENSG00000030582.17	ENSG00000030582.17	8016	protein_coding	protein_coding	True
487	ENSG00000031003.10	ENSG00000031003.10	114001	protein_coding	protein_coding	True
488	ENSG00000031081.10	ENSG00000031081.10	126341	protein_coding	protein_coding	True
489	ENSG00000031691.6	ENSG00000031691.6	29729	protein_coding	protein_coding	True
490	ENSG00000031698.12	ENSG00000031698.12	24251	protein_coding	protein_coding	True
491	ENSG00000031823.14	ENSG00000031823.14	62003	protein_coding	protein_coding	True
492	ENSG00000032219.18	ENSG00000032219.18	75502	protein_coding	protein_coding	True
493	ENSG00000032389.12	ENSG00000032389.12	188957	protein_coding	protein_coding	True
494	ENSG00000032444.16	ENSG00000032444.16	27760	protein_coding	protein_coding	True
495	ENSG00000032742.17	ENSG00000032742.17	124368	protein_coding	protein_coding	True
496	ENSG00000033011.12	ENSG00000033011.12	53456	protein_coding	protein_coding	True
497	ENSG00000033030.13	ENSG00000033030.13	29473	protein_coding	protein_coding	True
498	ENSG00000033050.8	ENSG00000033050.8	14740	protein_coding	protein_coding	True
499	ENSG00000033100.16	ENSG00000033100.16	6338	protein_coding	protein_coding	True
500	ENSG00000033122.18	ENSG00000033122.18	583547	protein_coding	protein_coding	True
501	ENSG00000033170.16	ENSG00000033170.16	333529	protein_coding	protein_coding	True
502	ENSG00000033178.12	ENSG00000033178.12	88527	protein_coding	protein_coding	True
503	ENSG00000033327.12	ENSG00000033327.12	203051	protein_coding	protein_coding	True
504	ENSG00000033627.16	ENSG00000033627.16	63767	protein_coding	protein_coding	True
505	ENSG00000033800.13	ENSG00000033800.13	144424	protein_coding	protein_coding	True
506	ENSG00000033867.16	ENSG00000033867.16	111699	protein_coding	protein_coding	True
507	ENSG00000034053.14	ENSG00000034053.14	233832	protein_coding	protein_coding	True
508	ENSG00000034152.18	ENSG00000034152.18	30568	protein_coding	protein_coding	True
509	ENSG00000034239.10	ENSG00000034239.10	24522	protein_coding	protein_coding	True
510	ENSG00000034510.5	ENSG00000034510.5	1050	protein_coding	protein_coding	True
511	ENSG00000034533.11	ENSG00000034533.11	13774	protein_coding	protein_coding	True
512	ENSG00000034677.12	ENSG00000034677.12	79158	protein_coding	protein_coding	True
513	ENSG00000034693.14	ENSG00000034693.14	39203	protein_coding	protein_coding	True
514	ENSG00000034713.7	ENSG00000034713.7	11530	protein_coding	protein_coding	True
515	ENSG00000034971.16	ENSG00000034971.16	17266	protein_coding	protein_coding	True
516	ENSG00000035115.21	ENSG00000035115.21	48668	protein_coding	protein_coding	True
517	ENSG00000035141.7	ENSG00000035141.7	6115	protein_coding	protein_coding	True
518	ENSG00000035403.17	ENSG00000035403.17	126170	protein_coding	protein_coding	True
519	ENSG00000035499.12	ENSG00000035499.12	103278	protein_coding	protein_coding	True
520	ENSG00000035664.11	ENSG00000035664.11	164997	protein_coding	protein_coding	True
521	ENSG00000035681.8	ENSG00000035681.8	76340	protein_coding	protein_coding	True
522	ENSG00000035687.9	ENSG00000035687.9	43640	protein_coding	protein_coding	True
523	ENSG00000035720.7	ENSG00000035720.7	48609	protein_coding	protein_coding	True
524	ENSG00000035862.12	ENSG00000035862.12	72410	protein_coding	protein_coding	True
525	ENSG00000035928.15	ENSG00000035928.15	78919	protein_coding	protein_coding	True
526	ENSG00000036054.12	ENSG00000036054.12	64251	protein_coding	protein_coding	True
527	ENSG00000036257.12	ENSG00000036257.12	115247	protein_coding	protein_coding	True
528	ENSG00000036448.9	ENSG00000036448.9	120512	protein_coding	protein_coding	True
529	ENSG00000036473.7	ENSG00000036473.7	68905	protein_coding	protein_coding	True
530	ENSG00000036530.8	ENSG00000036530.8	42997	protein_coding	protein_coding	True
531	ENSG00000036549.12	ENSG00000036549.12	121003	protein_coding	protein_coding	True
532	ENSG00000036565.14	ENSG00000036565.14	38351	protein_coding	protein_coding	True
533	ENSG00000036672.15	ENSG00000036672.15	26511	protein_coding	protein_coding	True
534	ENSG00000036828.16	ENSG00000036828.16	107946	protein_coding	protein_coding	True
535	ENSG00000037042.8	ENSG00000037042.8	7701	protein_coding	protein_coding	True
536	ENSG00000037241.7	ENSG00000037241.7	11042	protein_coding	protein_coding	True
537	ENSG00000037280.15	ENSG00000037280.15	48118	protein_coding	protein_coding	True
538	ENSG00000037474.14	ENSG00000037474.14	34052	protein_coding	protein_coding	True
539	ENSG00000037637.10	ENSG00000037637.10	105615	protein_coding	protein_coding	True
540	ENSG00000037749.12	ENSG00000037749.12	181572	protein_coding	protein_coding	True
541	ENSG00000037757.13	ENSG00000037757.13	9750	protein_coding	protein_coding	True
542	ENSG00000037897.16	ENSG00000037897.16	4322	protein_coding	protein_coding	True
543	ENSG00000037965.5	ENSG00000037965.5	3256	protein_coding	protein_coding	True
